time,hip,thigh,calf
1.75197640239955E+018,-0.155816728663445,1.20551856300354,-2.71262552747726
1.75197640240161E+018,-0.155753155946732,1.20531231307983,-2.71213078022003
1.75197640240367E+018,-0.155689583230019,1.20510606315613,-2.7116360329628
1.75197640240572E+018,-0.155626010513306,1.20489981323242,-2.71114128570557
1.75197640240785E+018,-0.155562437796593,1.20469356330872,-2.71064653844833
1.75197640240996E+018,-0.15549886507988,1.20448731338501,-2.7101517911911
1.75197640241208E+018,-0.155435292363167,1.2042810634613,-2.70965704393387
1.75197640241425E+018,-0.155371719646454,1.2040748135376,-2.70916229667664
1.75197640241641E+018,-0.155308146929741,1.20386856361389,-2.7086675494194
1.75197640241852E+018,-0.155244574213028,1.20366231369019,-2.70817280216217
1.75197640242058E+018,-0.155181001496315,1.20345606376648,-2.70767805490494
1.75197640242264E+018,-0.155117428779602,1.20324981384277,-2.70718330764771
